Hp,Ep,Length,Hydrophobic residue%,H,miuH,Normalized Hydrophobic Moment,Normalized Hydrophobicity,Net Charge,Isoelectric Point,Penetration Depth,Tilt Angle,Disordered Conformation Propensity,Linear Moment,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Boman Index,PP1,PP2,PP3,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,Z1,Z2,Z3,Z4,Z5,F1,F2,F3,F4,F5,F6,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,MSWHIM1,MSWHIM2,MSWHIM3,Tiny_Mole.,Small_Mole.,Aliphatic_Mole.,Aromatic_Mole.,NonPolar_Mole.,Polar_Mole.,Charged_Mole.,Basic_Mole.,Acidic_Mole.
0.111,0.444,27,0.481,0.592962963,0.221864524,0.54,0.01,2,7.84,30,30,0.16,0.24,0,50,0.6,1.12,1.118518519,-0.284074074,-0.326666667,0.145555556,0.260740741,-0.362962963,0.040740741,-0.193333333,-0.051481481,0.278148148,0.598148148,-0.21,0.228888889,0.437777778,0.257777778,-0.715555556,0.584074074,0.092962963,-0.25962963,0.018592593,-0.261851852,-0.458814815,-0.18,0.111962963,0.062444444,-5.287407407,-0.344814815,-0.252592593,0.353703704,0.708888889,-0.008518519,-0.453333333,-0.318148148,0.168148148,0.077407407,0.038148148,-0.027037037,0.152962963,0.066296296,-1.451111111,0.876296296,-0.003333333,0.392962963,-0.048518519,-0.130740741,-0.101481481,-0.972148148,-0.154740741,-0.045,0.189148148,-0.237148148,-0.507851852,0.259444444,0.050333333,-0.016666667,-0.373333333,0.283703704,0.094074074,0.327407407,-0.247407407,0.105185185,0.104814815,-0.102962963,-0.014074074,-0.37037037,0.372592593,-0.326666667,40.741,62.963,18.519,7.407,70.37,29.63,18.519,14.815,3.704
0.036,0.321,28,0.357,0.22,0.229476852,0.4,0.75,1,9.6,20,92,-0.03,0.28,500.89,40,1.09,1.03,2.576785714,0.078571429,-0.272142857,0.078214286,0.075357143,-0.056428571,-0.044642857,0.246785714,-0.214642857,-0.508928571,-0.2175,-0.091071429,-0.109642857,0.061071429,0.490714286,-0.027142857,-0.263571429,-0.455,0.362142857,-0.426107143,-0.02925,-0.048178571,0.416285714,0.033285714,0.013107143,-4.098928571,0.2225,0.015,0.06,0.595357143,-0.206071429,0.090357143,-0.058928571,-0.011428571,-0.069642857,-0.045357143,0.218214286,0.01,-1.251071429,0.174285714,-0.442857143,0.250714286,-0.254642857,0.073928571,0.277857143,0.041785714,-0.786607143,-0.174178571,-0.238107143,-0.10925,0.003571429,-0.181428571,0.130535714,0.240357143,0.294285714,-0.13,-0.162857143,-0.032857143,-0.003214286,0.2125,-0.025,-0.071428571,0.097857143,-0.138571429,-0.316428571,0.327142857,-0.333928571,25,50,25,10.714,42.857,57.143,32.143,17.857,14.286
0.286,0.25,28,0.571,0.456071429,0.310204316,0.98,-0.47,2,8.94,15,92,0.32,0.17,34.16,100,0.52,0.91,0.21,-0.327857143,-0.3875,0.157142857,-0.285357143,-0.485,-0.129285714,-0.043214286,0.043928571,-0.4,0.335357143,0.093928571,-0.075,0.234642857,-0.023928571,-1.116428571,-0.085,-0.258214286,0.142857143,0.018071429,0.141464286,-0.323464286,0.516,-0.1575,-0.103321429,-5.783571429,-0.047142857,-0.198571429,0.6925,0.883928571,0.073214286,-0.405,-0.406428571,-0.106785714,0.028928571,-0.228214286,0.221785714,-0.313928571,-0.116071429,-1.610357143,-0.391428571,0.366071429,-0.102857143,0.454642857,-0.185,0.3275,-1.039357143,-0.277535714,-0.167214286,0.139428571,-0.216,-0.402357143,0.118357143,0.307464286,-0.023928571,-0.471071429,0.051428571,0.003571429,0.124285714,0.271785714,0.078214286,0.028571429,0.105357143,-0.075,-0.511428571,0.309285714,-0.381428571,42.857,57.143,35.714,3.571,64.286,35.714,21.429,14.286,7.143
0.143,0.357,28,0.464,0.453571429,0.237739117,0.75,-0.12,-2,4.16,17,100,0.35,0.19,249.87,40,0.67,0.93,1.526785714,-0.049642857,-0.268214286,-0.090714286,-0.323928571,-0.088928571,0.128214286,0.123571429,-0.277142857,-0.525,0.0525,-0.1425,-0.074642857,0.260714286,-0.259285714,-0.587142857,-0.778571429,-0.858214286,0.242142857,-0.231892857,0.349571429,0.05025,0.640607143,0.040428571,0.051071429,-4.288928571,0.538571429,0.006785714,0.440357143,0.459285714,0.020357143,0.023214286,0.018214286,-0.278928571,-0.199642857,-0.311428571,0.162857143,-0.155,0.125357143,-0.105357143,-1.174285714,0.1075,-0.336428571,0.2525,0.286785714,-0.077857143,-0.817,-0.256107143,-0.229107143,-0.051035714,-0.028642857,0.161107143,0.023392857,0.067357143,-0.021785714,-0.368214286,-0.437142857,-0.056428571,-0.035714286,0.253214286,-0.128928571,-0.04,0.002857143,0.038928571,-0.409285714,0.399642857,-0.304285714,17.857,39.286,39.286,3.571,50,50,28.571,10.714,17.857
0.036,0.75,28,0.536,0.316785714,0.308274918,0.85,-0.04,1,9.78,25,49,0.22,0.14,9.52,60,0.82,0.93,0.88,-0.190714286,-0.368928571,0.067142857,-0.27,-0.332142857,-0.0375,0.120357143,0.040714286,-0.509285714,-0.043571429,0.243928571,-0.128571429,-0.022857143,0.119285714,-0.690714286,-0.309642857,-0.366428571,0.382142857,-0.394857143,0.144857143,-0.16775,0.545714286,-0.180142857,-0.091428571,-5.070357143,-0.059285714,0.036785714,0.446785714,0.804642857,-0.031428571,-0.209642857,-0.278214286,-0.193928571,-0.04,-0.277142857,0.341071429,-0.287857143,-0.493928571,-0.906428571,-0.728928571,0.388571429,-0.267142857,0.425357143,0.176428571,0.1025,-0.937535714,-0.318107143,-0.2495,0.010321429,-0.108535714,-0.311892857,0.109714286,0.316107143,0.134285714,-0.315714286,-0.083928571,-0.017857143,-0.059642857,0.335357143,0.032142857,-0.017857143,0.115714286,-0.006071429,-0.4075,0.303214286,-0.408214286,28.571,60.714,39.286,7.143,57.143,42.857,25,14.286,10.714
0.393,0.357,28,0.536,0.517857143,0.269351756,0.94,0.14,0,6.66,23,57,0.2,0.26,0,30,0.78,1.06,2.131428571,-0.1225,-0.283928571,0.056785714,-0.026785714,-0.219642857,0.123214286,-0.023928571,-0.268571429,0.631428571,0.1725,-0.044285714,0.12,0.230357143,0.639642857,-0.417857143,0.470714286,0.077142857,-0.461785714,-0.026214286,0.035642857,-0.348107143,-0.391571429,-0.193178571,0.131392857,-4.675714286,0.092857143,-0.234285714,0.310357143,0.606071429,-0.111785714,-0.293928571,-0.132857143,0.026785714,-0.083928571,0.258571429,-0.082142857,0.046428571,0.288928571,-0.6,0.034642857,-0.338214286,0.705,0.044285714,-0.131428571,-0.022857143,-0.86525,-0.155857143,-0.126785714,0.127857143,-0.056821429,-0.253821429,0.386357143,0.007464286,0.004285714,-0.330357143,0.203928571,0.081428571,0.340714286,-0.123214286,-0.17,0.221428571,-0.035357143,0.033928571,-0.361785714,0.284642857,-0.292142857,35.714,53.571,17.857,7.143,60.714,39.286,32.143,17.857,14.286
0.143,0.286,28,0.25,0.218571429,0.130583125,0.16,1.1,2,10.17,30,94,-0.17,0.29,0,20,1.1,1.15,2.814642857,0.018928571,-0.278214286,0.143571429,0.363928571,-0.090357143,0.144285714,0.258928571,-0.058214286,-0.249285714,-0.126428571,-0.288214286,-0.178214286,0.173928571,0.505357143,-0.174285714,-0.356428571,-0.121428571,0.303214286,-0.550785714,-0.340464286,-0.151571429,0.227857143,0.395071429,0.115321429,-4.113571429,-0.201428571,-0.042142857,-0.044642857,0.513214286,-0.245357143,0.016428571,-0.126785714,0.055714286,0.041785714,-0.183571429,0.273571429,0.487857143,-1.654642857,-0.121428571,0.323214286,0.4475,-0.366785714,-0.247142857,0.331071429,-0.055714286,-0.798107143,-0.205714286,-0.239035714,-0.104071429,-0.083464286,-0.386428571,0.217642857,0.127321429,0.399642857,-0.147142857,-0.085357143,-0.143928571,-0.121071429,-0.063214286,0.155357143,-0.172142857,0.023214286,-0.028928571,-0.310357143,0.411071429,-0.347857143,25,57.143,17.857,10.714,46.429,53.571,32.143,21.429,10.714
0.429,0.429,28,0.5,0.584285714,0.35268963,1.04,-0.05,5,9.63,30,26,0.08,0.17,0,50,0.75,1.04,0.696428571,-0.277857143,-0.220357143,0.189285714,-0.017142857,-0.158571429,0.196785714,-0.049642857,0.395714286,0.249285714,0.543928571,0.030357143,0.068928571,-0.065714286,-0.141785714,-0.600357143,-0.080714286,0.303571429,-0.204642857,0.139714286,-0.0195,-0.184285714,-0.149392857,-0.010392857,0.1935,-4.725357143,0.086785714,-0.591428571,0.506428571,0.388928571,0.061428571,-0.333928571,-0.109642857,0.091071429,0.319285714,-0.055,0.108214286,-0.009642857,0.376785714,-0.65,0.521071429,0.4975,0.1625,0.132142857,-0.107857143,-0.053214286,-0.870392857,-0.136785714,0.030428571,0.137392857,-0.26425,-0.018071429,0.261392857,0.003821429,-0.056785714,-0.348571429,-0.050714286,-0.026785714,0.251428571,-0.033928571,0.109642857,0.128571429,-0.137142857,-0.047857143,-0.4075,0.495,-0.232857143,28.571,39.286,17.857,7.143,64.286,35.714,21.429,21.429,0
0.107,0.5,28,0.143,-0.292142857,0.049984872,0.33,2.32,6,10.71,30,38,-0.69,0.52,0,10,1.55,0.95,4.408571429,0.299285714,-0.2575,0.266071429,0.176428571,0.086785714,-0.2175,0.736071429,0.272857143,-0.483214286,0.399642857,0.227142857,-0.0425,0.232142857,1.64,0.191071429,-0.680714286,0.027857143,0.293571429,-0.716714286,-0.137821429,-0.131928571,0.216678571,-0.086214286,0.129571429,-3.938928571,0.754642857,-0.272857143,0.005,0.593214286,-0.632857143,0.220357143,-0.056785714,0.522142857,0.172142857,0.314642857,0.758571429,0.055,-3.333214286,1.108928571,0.358928571,0.429285714,-0.2625,0.4575,0.115714286,0.27,-0.748392857,0.016107143,-0.09425,-0.084678571,-0.03125,-0.099964286,0.216964286,0.468535714,0.779285714,0.069642857,-0.175357143,-0.124285714,0.1325,0.163928571,0.077142857,0.022142857,0.038571429,-0.274642857,-0.171071429,0.138571429,-0.158214286,21.429,42.857,7.143,10.714,28.571,71.429,53.571,39.286,14.286
0.036,0.571,28,0.5,0.481785714,0.04970555,0.12,-0.42,-6,2.6,30,164,0.59,0.15,0,40,0.27,1.01,1.105,-0.095357143,-0.518928571,-0.129285714,-0.096071429,-0.521071429,0.172857143,-0.010357143,-0.328928571,-0.083214286,-0.232142857,-0.071071429,0.059642857,0.326071429,0.348214286,-1.076071429,0.356428571,-1.12,-0.085357143,-0.339321429,0.01675,-0.40625,0.287607143,-0.159678571,-0.13375,-5.516428571,-0.324285714,0.483928571,0.3075,0.903928571,-0.048571429,-0.403214286,-0.387857143,-0.516428571,-0.522857143,-0.084285714,-0.257142857,-0.061428571,-0.145714286,-1.611428571,-1.0875,-0.451428571,0.362857143,-0.18,0.35,0.238214286,-1.018142857,-0.457857143,-0.372071429,0.073178571,0.090821429,-0.468357143,-0.013964286,-0.036428571,-0.0125,-0.472142857,0.111428571,0.239285714,-0.075357143,0.107857143,-0.318214286,-0.178928571,0.195,0.049642857,-0.405714286,0.28,-0.595,42.857,78.571,32.143,7.143,53.571,46.429,21.429,0,21.429
0.5,0.393,28,0.179,0.268928571,0.13911787,0.51,1.73,-1,3.94,30,47,-0.26,0.21,0,20,1.08,1.25,2.771428571,0.136071429,-0.268571429,-0.1675,0.346428571,0.07,-0.256428571,0.201785714,0.301071429,-0.208571429,0.238571429,-0.716785714,0.192142857,-0.693928571,0.143214286,0.371071429,-0.101428571,-0.624285714,0.736785714,-0.408678571,-0.302821429,-0.015571429,0.045571429,0.769,-0.151321429,-3.593571429,-0.076428571,0.070357143,-0.257857143,0.286071429,-0.263928571,0.17,0.01,0.075,-0.052142857,-0.161785714,-0.126071429,0.521428571,-2.156785714,0.691071429,0.239285714,0.2775,-0.488214286,-0.566428571,0.087142857,0.128928571,-0.733107143,-0.035821429,-0.107535714,-0.131964286,-0.013107143,-0.117035714,-0.023178571,0.041714286,0.526785714,0.003214286,-0.350714286,-0.313928571,-0.087142857,-0.393928571,0.031071429,-0.0625,0.125357143,0.101785714,-0.044642857,0.643571429,-0.376428571,10.714,39.286,14.286,10.714,46.429,53.571,10.714,3.571,7.143
0.107,0.25,28,0.536,0.649285714,0.277650097,1,-0.69,1,8.59,14,92,0.42,0.22,48.3,60,0.35,1.07,0.558214286,-0.295714286,-0.270714286,0.068571429,-0.0925,-0.263928571,0.056071429,-0.163928571,-0.193571429,-0.552142857,-0.0025,-0.412142857,0.026071429,0.253214286,-0.611071429,-0.6825,-0.206785714,-0.416428571,0.311785714,0.022357143,0.087857143,-0.100392857,0.588964286,0.307857143,0.06025,-4.844285714,-0.119285714,-0.164642857,0.406428571,0.539642857,0.194285714,-0.202142857,-0.142857143,-0.318214286,0.017857143,-0.3375,-0.075714286,0.1225,0.496428571,-1.02,-0.488571429,0.482142857,-0.31,-0.144285714,-0.020357143,0.140357143,-0.908642857,-0.277428571,-0.183928571,0.018928571,-0.223035714,-0.184464286,0.098607143,0.069714286,-0.149642857,-0.462142857,-0.175,-0.035714286,-0.011071429,0.121071429,0.073214286,-0.090357143,0.07,-0.125,-0.509642857,0.507142857,-0.375,32.143,50,35.714,7.143,60.714,39.286,17.857,10.714,7.143
0.25,0.286,28,0.5,0.405,0.378352808,1.19,-0.31,3,9.69,15,88,0.23,0.14,0,100,0.66,0.9,0.3725,-0.275,-0.390714286,0.203928571,-0.12,-0.467142857,-0.030714286,0.033928571,0.046785714,-0.526428571,0.333214286,0.128928571,-0.157142857,0.2675,0.133214286,-1.193928571,-0.291785714,-0.366071429,0.182142857,-0.049,0.010714286,-0.320714286,0.609071429,-0.199321429,-0.062892857,-5.836785714,0.107142857,-0.240357143,0.731071429,0.890714286,0.005357143,-0.373214286,-0.423571429,0.005,0.059285714,-0.291428571,0.406785714,-0.328214286,-0.565714286,-1.565714286,-0.209285714,0.402857143,-0.1925,0.585357143,0.115,0.143214286,-1.054535714,-0.259142857,-0.191785714,0.127107143,-0.217464286,-0.335357143,0.12475,0.351642857,0.054285714,-0.476785714,0.0425,-0.0075,0.113928571,0.308571429,0.090714286,0.110714286,0.012857143,-0.087142857,-0.5575,0.268571429,-0.3375,39.286,53.571,35.714,0,60.714,39.286,25,17.857,7.143
0.321,0.214,28,0.536,0.338214286,0.234715332,1.17,-0.15,-5,3.7,30,48,0.47,0.17,0,90,0.55,0.92,1.166428571,-0.196428571,-0.465714286,-0.084642857,-0.557142857,-0.531785714,-0.181785714,0.076785714,-0.378928571,-0.1575,-0.136785714,0.121071429,-0.076785714,0.11,0.430357143,-1.040714286,-0.056071429,-0.733214286,0.184642857,-0.283071429,0.357535714,-0.368071429,0.505821429,-0.07325,-0.251142857,-5.516428571,-0.117142857,0.228214286,0.376428571,0.985,-0.082857143,-0.363928571,-0.427142857,-0.285714286,-0.393214286,-0.3375,0.226071429,-0.201428571,-0.4525,-1.498214286,-1.232142857,-0.041428571,-0.178571429,0.504285714,-0.163214286,0.007142857,-1.006321429,-0.3625,-0.304392857,0.028714286,-0.054571429,-0.585892857,0.143785714,0.395857143,0.15,-0.352857143,-0.061785714,0.053571429,-0.028571429,0.133928571,-0.0225,0.085,0.406428571,0.220714286,-0.359285714,0.251428571,-0.440357143,39.286,57.143,42.857,7.143,60.714,39.286,28.571,7.143,21.429
0.214,0.464,28,0.464,0.569642857,0.095960023,0.2,-0.32,-2,3.5,20,64,0.41,0.25,37.43,40,0.31,1.08,0.892142857,-0.169642857,-0.492857143,0.053928571,0.400714286,-0.559642857,0.118928571,-0.186785714,-0.189285714,0.162857143,0.063571429,-0.002857143,0.157142857,0.274285714,0.563571429,-0.953571429,1,-0.688928571,-0.256071429,-0.054107143,-0.418857143,-0.569035714,-0.041035714,-0.230857143,-0.145464286,-5.883214286,-0.451785714,0.165357143,0.308928571,0.978928571,-0.045714286,-0.558928571,-0.515714286,-0.056071429,-0.302857143,0.109642857,-0.241428571,-0.096785714,-0.356428571,-2.07,0.225714286,-0.480357143,0.678214286,-0.196071429,0.287857143,0.025,-1.074464286,-0.286821429,-0.231607143,0.179214286,-0.017392857,-0.622107143,0.081678571,0.025892857,0.000357143,-0.410357143,0.435,0.346428571,0.163928571,0.023928571,-0.164285714,0.0125,-0.021785714,-0.098571429,-0.416428571,0.270714286,-0.5425,50,78.571,17.857,7.143,60.714,39.286,14.286,3.571,10.714
0.25,0.214,28,0.321,0.238571429,0.053701687,0.13,1.05,3,9.46,26,169,-0.19,0.22,0,30,1.09,1.12,2.519285714,-0.005,-0.2925,0.1725,0.320357143,-0.160714286,-0.117857143,0.171071429,-0.098214286,-0.156785714,0.186785714,-0.187857143,0.006428571,-0.074642857,0.67,-0.099642857,0.147857143,-0.118571429,0.233571429,-0.277142857,-0.318428571,-0.249821429,0.095714286,0.185857143,-0.007214286,-4.475714286,-0.152142857,-0.08,0.0175,0.685714286,-0.246071429,-0.065357143,-0.208928571,0.203928571,0.076785714,0.0225,0.1625,0.202857143,-1.640357143,-0.319642857,0.499642857,0.321071429,-0.100357143,-0.069642857,0.084285714,0.146785714,-0.844785714,-0.156857143,-0.17425,-0.021678571,-0.094,-0.478428571,0.203035714,0.238928571,0.372142857,-0.127142857,0.122142857,-0.079642857,0.118214286,-0.018571429,0.107857143,-0.089642857,0.074285714,-0.154285714,-0.2725,0.359285714,-0.3275,35.714,57.143,14.286,10.714,50,50,25,17.857,7.143
0.571,0.143,28,0.393,0.533214286,0.155053799,0.38,0.48,3,8.72,15,94,-0.01,0.17,8.62,40,1.24,1.01,1.473214286,0.021785714,-0.185714286,0.130714286,0.2525,0.041428571,0.245357143,-0.026785714,0.044285714,0.0225,0.3375,0.153928571,0.078214286,0.032142857,-6.74E-17,-0.006428571,0.053214286,-0.032142857,-0.229285714,0.067464286,-0.1805,0.024535714,-0.092107143,-0.311071429,0.153,-3.7525,0.0225,-0.045714286,0.041428571,0.509285714,0.017857143,-0.026071429,0.015,0.175,0.194642857,0.166785714,-0.0575,-0.325714286,0.296428571,-0.013928571,0.571428571,0.079285714,0.446071429,0.089285714,0.296071429,-0.091785714,-0.705214286,-0.093964286,-0.024642857,-0.047535714,0.001035714,-0.156821429,0.067071429,0.047678571,-0.080714286,0.050714286,-0.017142857,0.216428571,0.28,0.161428571,0.0325,-0.203928571,-0.129642857,-0.068571429,-0.137142857,0.502857143,-0.351428571,32.143,46.429,14.286,21.429,53.571,46.429,14.286,14.286,0
0.036,0.357,28,0.464,0.453928571,0.279466739,0.88,0.02,2,9.48,16,65,0.16,0.28,141.74,80,0.8,0.99,1.576071429,-0.068928571,-0.231071429,0.074642857,-0.249642857,-0.102857143,0.166428571,0.123571429,-0.010357143,-0.263928571,0.088928571,-0.213928571,-0.112857143,-0.055714286,-0.091071429,-0.442857143,-0.527857143,-0.403928571,0.111428571,-0.059571429,0.251,-0.013678571,0.34525,-0.045607143,0.216178571,-4.345714286,0.48,-0.220357143,0.3625,0.480714286,-0.0175,-0.082142857,-0.010714286,-0.168571429,0.103571429,-0.089642857,-0.022857143,-0.17,0.027857143,-0.036428571,-0.640714286,0.478571429,0.064285714,0.189285714,0.006428571,0.246428571,-0.816321429,-0.143928571,-0.135821429,0.009357143,-0.083214286,-0.00225,0.122821429,0.148142857,-0.013214286,-0.296785714,-0.325,-0.083214286,0.175,0.206785714,-0.028928571,-0.02,0.129642857,-0.020357143,-0.397857143,0.522142857,-0.288928571,28.571,35.714,28.571,7.143,50,50,21.429,14.286,7.143
0.143,0.393,28,0.536,0.654642857,0.186951259,0.74,-0.68,3,12.4,13,83,0.34,0.3,918.31,60,0.41,0.94,0.421071429,-0.395714286,-0.219642857,0.118928571,-0.088214286,-0.2525,0.400714286,-0.143928571,-0.015714286,-0.291785714,0.117142857,0.215357143,0.048214286,0.098214286,-0.629642857,-0.809642857,-0.699642857,0.027857143,0.208928571,0.039035714,-0.007321429,-0.020821429,0.513535714,-0.00825,0.216964286,-4.642857143,-0.1175,-0.206428571,0.386428571,0.620714286,0.247142857,-0.250357143,-0.197857143,-0.101071429,0.210357143,-0.44,0.309642857,-0.115714286,0.942142857,-1.283571429,0.056785714,0.545714286,-0.065357143,0.328571429,0.143214286,-0.240357143,-0.869535714,-0.217928571,-0.108392857,0.002464286,-0.317178571,-0.269964286,0.190857143,0.314892857,-0.183928571,-0.25,-0.2125,0.096785714,-0.077142857,0.258928571,0.321071429,0.071428571,-0.052857143,0.0725,-0.363928571,0.537857143,-0.348571429,25,42.857,39.286,14.286,67.857,32.143,17.857,17.857,0
0.536,0.464,28,0.179,0.303928571,0.220186396,0.81,1.53,0,6.09,30,134,-0.23,0.21,0,20,1.03,1.23,2.631071429,0.162142857,-0.2625,-0.093928571,0.386071429,0.061071429,-0.128214286,0.189642857,0.268214286,-0.281785714,0.155357143,-0.688571429,0.118214286,-0.653571429,0.116071429,0.328214286,-0.14,-0.674642857,0.703928571,-0.352285714,-0.310857143,-0.004214286,0.1185,0.642428571,-0.073357143,-3.665357143,0.007142857,0.079642857,-0.222142857,0.313214286,-0.236428571,0.128571429,0.0075,0.0675,0.005357143,-0.1425,-0.142857143,0.363214286,-1.934642857,0.612857143,0.226428571,0.422857143,-0.354642857,-0.521428571,0.191428571,0.0075,-0.741321429,-0.037035714,-0.135357143,-0.138714286,0.027107143,-0.093214286,-0.03275,0.027607143,0.461785714,-0.005714286,-0.366785714,-0.221785714,-0.014285714,-0.245714286,0.054285714,-0.146428571,0.069285714,0.071785714,-0.096428571,0.686785714,-0.388571429,14.286,39.286,14.286,10.714,42.857,57.143,7.143,3.571,3.571
0.393,0.179,28,0.393,0.247142857,0.166617751,0.52,0.64,3,10.27,19,105,-0.06,0.21,9.81,30,1.03,1.01,2.484285714,0.082857143,-0.223214286,0.1175,-0.072857143,0.026785714,0.181785714,0.274285714,0.042142857,-0.404285714,-0.089642857,0.008214286,0.133214286,0.0475,0.283571429,0.049642857,-0.51,-0.195714286,0.321785714,-0.313607143,0.128214286,0.073785714,0.291464286,-0.109,0.227071429,-3.86,0.381071429,0.003928571,0.1475,0.454285714,-0.150357143,0.098571429,0.0725,-0.148571429,0.136785714,0.102857143,0.136428571,-0.104285714,-0.48,0.562142857,-0.542857143,0.524285714,0.138571429,-0.013928571,0.227857143,0.094285714,-0.733285714,-0.136642857,-0.165035714,-0.099142857,0.02525,0.0265,0.071,0.098035714,0.153214286,-0.131428571,-0.362142857,0.116785714,0.103928571,0.21,0.011428571,-0.175,0.032142857,-0.0875,-0.269285714,0.4325,-0.323928571,21.429,46.429,28.571,14.286,42.857,57.143,28.571,21.429,7.143
0.143,0.286,28,0.571,0.390714286,0.179131809,0.61,-0.24,2,10.3,25,48,0.24,0.18,0.7,60,0.82,0.91,0.468214286,-0.245,-0.346071429,0.072142857,-0.330714286,-0.326785714,0.0125,0.075357143,0.087142857,-0.604642857,0.097142857,0.1525,-0.111428571,-0.011428571,-0.169642857,-0.806071429,-0.5425,-0.326785714,0.472857143,-0.31925,0.20925,-0.115392857,0.638,-0.160107143,-0.037535714,-5.133928571,0.013928571,-0.008214286,0.608571429,0.761785714,0.043214286,-0.205714286,-0.245714286,-0.237857143,0.058571429,-0.373571429,0.3775,-0.344285714,-0.119642857,-0.9175,-0.760357143,0.533214286,-0.297857143,0.503571429,0.213214286,0.075,-0.949071429,-0.312857143,-0.245928571,0.025035714,-0.147071429,-0.205714286,0.100071429,0.288428571,0.0475,-0.394642857,-0.157857143,-0.076428571,-0.017142857,0.33,0.060714286,0.012142857,0.032857143,0.056428571,-0.456785714,0.352142857,-0.381071429,25,57.143,46.429,3.571,60.714,39.286,21.429,14.286,7.143
0.179,0.214,28,0.429,0.2075,0.062880854,0.35,0.57,-1,4.32,20,70,0.1,0.24,0,40,0.65,0.88,1.7125,-0.111071429,-0.429642857,0.052857143,-0.159642857,-0.473928571,-0.369285714,0.135714286,-0.225714286,-0.277857143,0.218214286,0.255357143,-0.198214286,-0.238214286,0.69,-0.703571429,-0.0275,-0.558928571,0.421071429,-0.201035714,-0.026428571,-0.375821429,0.533,-0.159642857,-0.346928571,-5.456071429,-0.023571429,0.151071429,0.283928571,1.135357143,-0.166428571,-0.274642857,-0.525714286,0.214285714,-0.218214286,-0.217857143,0.406428571,-0.442857143,-1.610357143,-1.4175,-0.286071429,0.051428571,-0.162857143,0.668928571,-0.22,0.105,-0.997714286,-0.2045,-0.289285714,0.007857143,-0.04025,-0.709535714,0.153142857,0.633142857,0.380357143,-0.126785714,0.116785714,-0.040714286,0.043928571,0.413214286,0.141071429,0.01,0.176428571,0.063928571,-0.2625,0.289642857,-0.450714286,42.857,57.143,28.571,7.143,53.571,46.429,17.857,7.143,10.714
0.286,0.5,28,0.571,0.545714286,0.275081513,0.64,-0.09,3,10.94,14,92,0.16,0.33,7.34,30,1.37,0.9,0.266785714,-0.264285714,-0.210714286,0.149642857,-0.354285714,-0.208571429,-0.243928571,-0.102857143,-0.216428571,-0.622857143,0.206428571,-0.039285714,-0.3675,0.131428571,-0.381785714,-0.557142857,-0.47,0.178214286,0.226785714,-0.001571429,0.210035714,-0.026857143,0.628178571,-0.106571429,-0.048178571,-4.389285714,-0.323214286,-0.113571429,0.238571429,0.840714286,0.160714286,-0.083214286,-0.192142857,0.032857143,0.233571429,-0.389642857,0.335357143,-0.364642857,0.2575,-0.854642857,-0.060714286,0.496785714,-0.503928571,0.839285714,-0.195714286,0.243928571,-0.816035714,-0.233607143,-0.154392857,-0.098464286,-0.242464286,-0.551035714,0.285428571,0.596714286,-0.071428571,-0.044642857,0.051071429,-0.2425,0.13,0.3,0.216785714,-0.017142857,0.2475,0.063571429,-0.288214286,0.435714286,-0.346071429,39.286,42.857,39.286,17.857,64.286,35.714,21.429,17.857,3.571
0.25,0.286,28,0.536,0.528928571,0.232343826,0.62,-0.62,-1,4.16,12,18,0.47,0.31,126.39,40,0.27,0.97,-0.021071429,-0.368214286,-0.5325,0.116071429,-0.129285714,-0.792142857,0.008571429,-0.124642857,-0.246071429,-0.086071429,0.3375,-0.035357143,-0.093571429,0.091785714,0.305,-1.636071429,0.298928571,-0.710714286,0.015714286,-0.034964286,-0.083571429,-0.650392857,0.438107143,-0.078535714,-0.165535714,-6.628928571,-0.494285714,0.124285714,0.6025,1.194642857,0.003928571,-0.725,-0.705357143,-0.140714286,-0.1625,-0.403571429,0.1275,-0.234642857,-0.42,-2.792142857,-0.159285714,0.222142857,0.087857143,0.448571429,0.028928571,0.02,-1.192357143,-0.429357143,-0.307964286,0.200071429,-0.191428571,-0.859892857,0.159,0.340428571,0.038928571,-0.561071429,0.326428571,0.073571429,0.158928571,0.123214286,0.0975,0.003571429,0.213571429,0.110357143,-0.525357143,0.337142857,-0.473928571,57.143,71.429,35.714,0,67.857,32.143,10.714,3.571,7.143
